Id,SalePrice
2658,158074621.9393569
2718,162230530.76343548
2414,140463297.14075404
1989,112147736.07605529
625,134081256.5565221
333,119798979.99940912
1327,119372516.85637888
858,128469854.08901507
95,149283211.5954771
1568,128998118.44303839
2482,126478103.16812645
1364,115693370.39171255
2584,132858294.22577536
818,202612766.35501164
2673,153673860.41366127
2089,131269427.44080663
1297,135326938.75609908
790,118338634.63470514
2616,152317173.54397935
720,148143813.59475234
222,118117638.955136
557,108412882.64385632
1148,145867096.84583348
2766,114673740.22546044
534,127072063.70461702
1452,108785913.12578917
630,149236184.83127922
2648,148462413.26983893
125,117658262.09586075
1904,98499525.42440015
1670,108462183.71448947
756,123808261.77227461
717,191452016.41686425
1032,123986943.40145266
852,140100526.1312474
1731,138627785.99515074
2639,145326715.73535505
2071,114342884.78644994
1267,110363522.29258287
1851,133560110.47276364
567,127426637.15820666
2439,159030142.94967917
1898,130709313.14129853
647,132176923.5411821
2256,140060486.38729155
979,131903493.34626445
1444,154301586.04723102
2485,113427125.505146
157,111721133.9255563
88,116982021.14748056
2003,125909938.07761602
186,173816311.3404364
1425,146245257.06397942
2695,131591160.56060858
738,120586356.86791706
395,116509251.37106377
1353,153366583.98176113
1878,131496551.00233771
390,124776243.17900096
1456,158083605.25109667
1103,164826493.93579495
1387,120354103.57017288
2070,123381659.62177563
1199,147684158.72053954
2479,145156944.0354594
501,167444113.20622432
2362,108462183.71448947
1718,131061685.67091027
2188,103048263.54445262
1483,109098245.91144504
2557,101574525.2626071
437,189959404.0842692
2224,141997806.50133392
1628,138795349.01362246
397,117736345.29227471
587,150156869.21631607
2182,294097442.3151119
971,152189723.65192083
2611,125014697.74116445
1887,109214511.56778589
2399,154113504.08390692
2148,138540441.47205943
304,118794018.91098493
1997,131223259.8148888
2817,134309582.89628223
1431,149432251.96059424
427,166904517.8515686
263,109365548.22440073
598,130775067.19133124
2895,149807417.74149358
687,138451174.0399278
1822,114967689.36523044
2191,129965387.47639933
179,126326141.74822009
1009,126907699.75587204
2010,127467953.06284888
1991,144839554.89604783
1411,139398709.88425913
1721,143264866.78404334
