Id,SalePrice
2658,148470.0162629254
2718,200530.24658408313
2414,209254.42251455638
1989,115731.80450902229
625,188996.47219032154
333,89726.42447060854
1327,111870.97436679964
858,154460.888063792
95,209283.31265694925
1568,187722.85642919445
2482,171436.68347750255
1364,135693.61154777906
2584,170527.8198585723
818,284160.16994603473
2673,179237.09547350535
2089,143602.52380931092
1297,154722.04617301788
790,114877.23273838787
2616,225596.29148225224
720,196433.2488692273
222,155799.67551809517
557,105338.82871623003
1148,214515.90309660655
2766,157666.34763260934
534,207458.27586132378
1452,110279.27988410872
630,138513.65322453453
2648,126220.51542024664
125,142816.92503822365
1904,30647.96136818052
1670,91887.10745334532
756,84816.47286249486
717,241308.49346020585
1032,164913.80872814465
852,227704.1471865879
1731,196020.27850714052
2639,129922.13242836978
2071,65018.9154686408
1267,110652.90238801127
1851,213121.04404109935
567,164633.69228545547
2439,230362.2740062332
1898,151646.26597716595
647,177814.84359398292
2256,234330.27680192905
979,127645.30383212533
1444,221982.4985347683
2485,124216.90932108424
157,124760.89588115734
88,122136.29270344684
2003,107291.20014461999
186,203929.14594004475
1425,266304.0436789412
2695,128690.5535720247
738,90207.18838157634
395,162401.55612025817
1353,171932.82016552996
1878,162464.10474017367
390,189142.7690843367
1456,226798.1671849281
1103,292341.8261988976
1387,109571.80367677273
2070,159898.7099802897
1199,188261.6175090275
2479,174789.98415263355
501,305152.9977342193
2362,91887.1160512644
1718,205600.4332671671
2188,59075.05572334789
1483,166844.55102154423
2557,58033.019292301586
437,306772.3006683019
2224,211077.98976567952
1628,196251.03563461028
397,127111.24550226808
587,210120.57267616823
2182,491972.7436815141
971,167249.60901549915
2611,160699.82972838645
1887,88907.0981111938
2399,300286.7532957787
2148,230689.6477987113
304,118366.39945518214
1997,134631.36464059458
2817,99303.24386452539
1431,184980.81511742418
427,299698.55829121196
263,111216.56384180789
598,173385.20367050584
2895,264154.2894135609
687,175923.7327869659
1822,131608.08718616483
2191,98056.72173662928
179,145565.50800676006
1009,225694.31046146504
2010,120018.39427916113
1991,149615.6909896978
1411,163131.27396786545
1721,263662.1010788153
1144,186167.22166041806
593,225760.20226036117
575,273873.46460847073
