Id,SalePrice
2658,161291.10821655148
2718,190067.72762600018
2414,201520.22014756547
1989,125327.77526442935
625,190583.57406700848
333,80436.30850138685
1327,99646.04330409688
858,128870.621614999
95,195938.89878908204
1568,195455.42650992452
2482,172258.56670437352
1364,140804.34854280547
2584,172665.5623035108
818,318742.2341176139
2673,166010.3117059961
2089,125580.57223824601
1297,181130.48645283486
790,103733.91704950378
2616,207259.254260592
720,198801.7843553567
222,146353.29694860644
557,143747.0275921457
2766,186299.44358463996
534,209716.52121453348
1452,101212.18027365123
630,141002.46144553454
2648,116224.98000863452
125,147008.4471231248
1904,37579.92948881243
1670,102659.6511942228
756,83104.22439870084
717,270225.2538006188
1032,155653.68450676918
852,240256.61065466364
1731,188903.05153153837
2639,130869.15462460656
2071,83812.35116924034
1267,114161.56919911112
1851,213883.83634648286
567,186305.1384568209
1898,164554.76682428858
647,172925.90012773726
2256,224643.9192018358
979,107673.18421088438
1444,216241.33242101164
2485,108382.29040273298
157,124485.70812195516
88,113347.7764739529
2003,117534.8593621828
186,214115.71814907575
1425,283374.9548894742
2695,132914.92855057423
738,104284.27272740455
395,167796.14873568495
1353,165643.75697671194
1878,139669.99043645195
390,182286.46321282326
1456,254502.54281547538
1103,308214.27898188523
1387,123535.63661084649
2070,162814.62263495696
1199,169566.0786331478
2479,182045.72504946153
501,308317.44353371346
2362,79640.64279971835
1718,203291.1667366796
2188,88103.79592112153
1483,168874.37960465153
2557,84983.74168553809
437,316885.2083756025
2224,214853.25299799306
1628,181322.19871557842
397,134629.9427708151
587,192624.70673689875
2182,448512.98852036713
971,140095.32764286135
2611,162760.90293802076
1887,74626.050386888
2399,310221.08145178243
2148,239224.1542557626
304,128038.84457056204
1997,136533.38904515904
2817,117803.86941179958
1431,197686.68026192268
263,120267.7507402791
598,179774.0236865833
2895,229204.04663476514
687,145977.80932143817
1822,138826.41752848605
2191,101004.28842165599
179,134577.89096501612
1009,221122.5391552308
2010,124351.61163913133
1991,141628.06290606456
1411,141324.84362229658
1721,262110.44003480114
1144,204887.805850895
593,225458.04068534292
575,252558.08741222622
1249,191383.22752856158
1604,107307.01404726942
1064,368789.0935211115
1923,178414.71171220858
1988,100500.0693607106
2325,175583.13163073108
114,220811.09669384157
2700,197127.4222186678
217,137174.45173075935
343,182436.0987058715
386,244295.79220133708
2005,115721.01338350511
2908,139268.64421923054
1814,222794.06753055545
2446,374367.4030332876
208,164848.57093517418
1679,127230.63556213591
822,311075.6237869258
6,196504.47145903602
1781,343499.7858423239
2397,273091.5287817662
2340,272328.92144334863
1618,163800.9449524838
2843,139625.0134526232
1061,324124.1219662068
2786,110605.87461613887
1935,134278.08279224273
1341,119069.41689773882
521,303285.143869489
2136,139244.2079780436
996,202347.1466291099
227,166615.21305240734
135,160182.88786202492
