Id,SalePrice
2658,153305.53070420685
2718,170471.38645747583
2414,227868.65564418153
1989,122757.14589519905
625,194809.43306085086
333,78380.86682824985
1327,87455.75527988463
858,104114.42068330575
95,183507.99652177482
1568,197603.10829278693
2482,163683.31175257833
1364,134710.26235782707
2584,166990.22182841442
818,318205.87885740306
2673,174264.22368246896
2089,154759.36758305377
1297,218664.19293855462
790,96689.91193404555
2616,197978.97828384396
720,208579.11134014328
222,148602.87235117127
557,142398.61263274157
1148,193594.3471142677
2766,189322.19035771748
534,204331.81755279994
1452,104681.88183809532
630,129009.26965177826
2648,115126.16538754362
125,159627.32182566955
1904,38425.38792792655
1670,86249.1861853872
756,87621.00788339875
717,268520.0439476187
1032,152123.45839144135
852,227939.65646408586
1731,204346.50576335596
2639,123868.72718487764
2071,90533.58116730074
1267,129947.85976928938
1851,202268.5104327574
567,168570.5971457734
2439,242668.01556769185
1898,157295.2179705858
647,168880.41099822277
2256,229285.40725487834
979,107553.81775939451
1444,224749.018742432
2485,116094.53687052106
157,114223.8157089596
88,99972.84342280826
2003,100738.28536955488
186,217765.47602732095
1425,296957.3620320484
2695,119501.41838000063
738,102300.1258837612
395,156982.62868665467
1353,167746.93137327835
1878,139541.81392649357
390,192722.8628593421
1456,266245.08292777353
1103,285908.9768836626
1387,108114.67339808073
2070,156810.64564303792
1199,178153.5395358406
2479,181315.39880005567
501,310928.5157411797
2362,75858.15393820929
1718,197902.03873487562
2188,73961.37517682664
1483,171048.0469273186
2557,95243.71175718572
437,301800.7398060496
2224,217880.91588603795
1628,214543.1540020993
397,121626.15868955353
587,176705.6096277408
2182,373352.5372108457
971,171241.48173538875
2611,143239.53813697788
1887,99737.460009679
2399,316740.8432517395
2148,224124.45727649875
304,121596.57448410458
1997,134515.79452698008
2817,111670.14373373511
1431,192474.49374055624
427,346709.26368483977
263,121014.31617075553
598,168263.19996591343
2895,220902.91801756425
687,158848.5950324351
1822,123874.69357974027
2191,89495.81720974822
179,137929.28724935342
1009,226679.1950072193
2010,125278.61047540259
1991,160089.79535226815
1411,124932.39709853045
1721,256137.1221958858
1144,193222.846738346
593,224012.19453146047
575,243310.4344557232
1249,194433.42274405833
1604,108253.11808022224
1064,350050.0153762737
1923,178693.97506930368
1988,93797.62550589329
2325,186812.25499999092
114,201845.66517492247
2700,170434.94391623026
217,99844.25501702933
343,188801.55791266265
386,255746.01905882318
2005,129064.42498467024
2908,129972.14905739466
1814,216630.7254089056
2446,356610.0371931732
208,176177.3944906608
1679,128131.3460086086
822,325652.7129196959
6,204464.4546537705
1781,354030.14311927557
2397,294819.88005682244
2340,279477.1020283654
1618,169252.666610611
2843,107236.6868948877
1061,343870.9632897925
2786,113650.13777730592
1935,122547.10208052219
1341,131232.48378231993
521,331542.62350691133
2136,148838.48844676037
996,220431.00343819076
227,183548.98391043642
135,163044.7499010371
1167,169472.780740758
294,217643.25524496628
1776,204827.20178533185
540,203151.44617124822
1717,197902.03881100655
2303,99767.43495947483
116,182338.61525707936
127,113158.6766350454
1371,144139.9215196429
1014,196303.2684952565
1507,120670.72836450193
702,155618.04396142744
750,163752.80891298124
261,142538.6763376053
1559,72647.42935667618
577,190145.19535540274
2812,210416.02104920568
2080,132376.39878307868
1368,134829.78985252697
2376,132193.72180636704
659,116419.88908384292
1235,104651.64188464715
332,79577.44006362627
1917,124450.69061897276
2094,272431.97250784765
1460,270143.83935085806
1471,206817.41881874524
1509,120415.16402743993
1922,117486.95199967953
433,360796.4423864175
460,274333.8776130743
1116,283659.3406514249
1137,184220.52968106995
53,203183.87854508182
2354,241497.99035433982
1475,201086.08506188184
1761,378282.24609942274
842,142298.82655243753
2739,163249.11185423285
2509,186005.65296141844
1007,221731.9168343689
2610,176582.20935642062
1952,92165.0588274253
2719,170789.5469778622
2921,84239.46328283666
1966,110846.58073510333
292,128854.82553611923
1204,223120.0653898314
1829,250710.69211998855
2419,215379.51977718173
391,186142.41491810404
798,114233.53801070813
481,232792.46485625082
193,189130.2311263684
555,120159.08435643776
899,62706.521219246846
2357,215949.2508947017
328,134865.2852298799
1356,133449.7439978607
1154,101196.51023439821
1730,212002.43527181383
2249,176642.2254988131
1119,305660.8207270507
2856,139838.1218563235
1394,111907.86974563818
2587,145172.5409267891
61,299854.4696119401
2661,198038.4860232227
2711,114588.23997944612
1147,182962.4452292329
757,150428.8324240027
2623,80234.39475445967
2378,180502.22268825796
1413,142103.22778292588
1722,248554.29094051756
1112,252477.01014103682
1623,199082.970860505
1201,193670.1317902077
1513,85584.99714198857
957,231336.17581542028
1171,259571.92218294097
1145,199269.07798850187
2726,216516.06331593206
703,193471.98467049183
760,59629.80443558868
1964,129413.5925275069
2512,199989.76377623065
159,149047.4425152667
1281,182125.59749782822
468,196363.16618894058
290,138642.6111252584
665,107282.0089481198
1463,279170.0346033058
1792,229957.97867146655
923,108372.60604983511
500,271445.9482824367
1408,150097.6727674831
331,68501.8577608617
170,132283.018178201
2192,90746.5675863293
2571,259858.9565450634
2314,187190.30256440965
2647,87968.09295338333
422,377949.48612586793
2457,321675.5111441102
1838,218176.3199393444
2805,268362.9953446777
1645,157363.60081353126
1711,301412.2644960065
2825,243575.08080164017
322,333335.4520104165
2103,297434.6030790862
342,125773.77038033948
600,118044.84253395797
488,205045.1609252815
1725,277989.4637380813
2246,233622.20037094186
2847,185811.27952794768
806,251473.21349266078
530,244452.55216961593
963,189801.18134486565
2678,61867.36451518351
171,90408.78312338785
2401,349227.96846349735
805,231322.7641432823
2259,186351.1028212092
1748,233273.0372116125
1361,129029.33039270986
1677,139659.1413351193
1406,187000.93970210655
2322,243153.24450074305
688,161630.45165635063
143,98769.87523043895
804,221465.71942495203
1214,148112.35830863164
2828,166749.15918918996
1999,205476.11610015528
2467,209115.9711403139
2665,187351.90792604996
1538,342189.17062478286
398,105921.11251200316
2822,103445.76319923805
2157,149593.01181239157
1856,160447.58396126374
1269,130918.78232482144
2570,97116.4093468379
2320,298085.69793759106
1517,131280.9439988005
2304,104615.83556036217
1312,109655.86000703418
2012,167453.89578761495
506,224275.94795267982
2865,173534.74844180504
2367,124170.89569483585
554,128573.84761488608
238,111221.4636808219
1954,104807.91119820731
2488,192454.01683873916
2291,97787.14096117573
1969,121886.54239513067
2725,157132.43963084812
1482,171048.04696538407
2763,205546.31182907545
503,237581.79335751923
1584,250999.61727459374
1531,168969.7638118394
2210,160660.80004223803
459,280427.9189741939
556,134014.4966428777
1347,128940.57736008392
1290,81667.75294109494
1388,89118.64335780827
1571,191301.41832567615
2754,233211.6046077155
765,117037.60325868997
2494,99554.11504787902
2870,199904.9336014554
7,232837.04306901532
1114,254679.06857954373
2418,292239.22453958576
291,116205.74572415215
18,321865.75646191294
39,306732.3131654191
1001,239891.96316893617
2442,232408.0744251344
616,121508.25390481317
2680,55764.44727095585
1414,111776.61916324444
289,122670.47563243189
40,280401.6575915749
860,134909.3637818473
409,148623.88545746144
673,122244.20457702594
2427,203123.59311934933
2036,223296.64020185694
2564,138168.73963542836
642,154827.4597487104
1008,172146.64111411717
1908,155886.94096548218
2519,254143.98596891022
1369,118850.34947081754
2855,182342.09222394388
712,87674.039921353
1943,92563.4510464268
1958,136411.74359573217
107,198898.82524905965
2295,178729.92095435676
704,96315.98238067537
676,129295.51426206445
259,183405.68566304757
93,277390.87223104807
106,255652.28223382772
2315,196956.699163381
1050,102357.19325131469
1095,232897.3911417875
2709,149680.91851845145
758,166816.91858097928
1496,174293.28423376716
2370,144728.50401543817
2458,264889.076359448
2733,127471.05360268519
161,257813.88327847095
726,199761.74463131063
845,209078.80432316248
947,272684.0448409518
2232,116566.26668182615
2563,156321.49933124788
2299,89879.38687280192
211,99213.50604029263
605,196297.87151876822
1478,232916.1462697914
2247,241017.45252386684
2274,214139.19721815092
2869,181020.78489158826
967,221165.80766417037
2656,80711.92923985512
667,241316.7113340873
1042,131573.44420358195
2023,185307.56779771153
2447,323252.395391842
2055,137682.59292706498
2275,284535.6272632242
2204,178369.76046379545
1563,237087.03557950203
483,234922.9100528995
796,111408.20107706285
1526,153379.17714312783
2042,183771.62978923935
442,321106.03938525816
1693,311711.79558811884
1468,230775.29906707536
1430,180212.37052124518
2605,175815.11126123436
1529,207762.81328425332
335,101222.9817923259
1287,138359.32330700822
31,110536.65401124746
1785,279472.49087999936
82,185697.43344988133
2620,93805.09402900038
252,237433.34050775357
721,86910.42617063894
2165,199631.56422816234
2316,203590.47510435176
775,130713.30957071893
1558,144664.08561338618
17,234173.6824840074
1022,206574.29056439654
925,128484.06352108638
438,302856.4012924768
1270,127391.16111137718
1272,109046.56489173275
215,139913.8927245692
266,233457.59461663105
2402,273473.16651886253
1250,124889.40795404307
1984,124240.38721660986
1279,128439.91907355591
377,223874.08660213253
1252,147271.08563366943
2156,256498.635136733
499,285111.19266162114
1374,133888.12310081543
2898,218413.80483648097
401,104207.12624909263
2721,183150.2930375947
2078,213821.45487332484
2589,107808.94238591159
1946,238369.84795360712
1334,129058.26908734886
2781,263012.83958823595
431,359502.4372127457
576,228099.00969566428
1474,216778.2824813472
2254,142340.4179082474
2155,303564.8992517498
885,119085.64576861919
643,132603.0354253243
1944,124028.13389850345
480,227331.786322178
2845,76059.94257179702
2387,313526.50171240163
2407,225902.46965149386
2527,201108.3514711536
2514,185893.08194354785
629,199674.12339724824
80,204877.24928184954
1876,128421.26086770734
1546,130999.32208517332
2518,176721.3761782268
2347,175824.42416631046
783,167180.30565490908
1322,39273.06905364606
194,52681.61474766019
1770,274815.3601216861
2143,138753.0666713906
1229,228997.81542855618
511,298243.8889656811
46,228354.6154998393
1348,226185.19039933936
2465,208949.6345297796
387,255226.20957058467
873,228878.80214384478
1918,117069.66635805133
2764,252151.41279808193
2184,113620.34253525823
934,166233.4688354484
1920,114444.13671802226
2631,166487.9070597899
1768,379093.4521653909
2040,99887.71301484447
1749,235337.0411273031
834,218658.55625071682
1457,237960.71722314504
79,125133.07681420552
2302,107031.1070053668
1817,135770.33968015277
2755,253459.2713831529
359,194453.54005489338
2059,100443.02604865802
2092,260177.52836002986
2516,250616.70895984507
150,89258.64343292182
1656,147227.25326865248
83,95912.17805872277
2411,199916.93520421546
795,88060.8961252663
2312,237635.80960979307
2917,89443.11786404662
1624,188919.1279242954
2215,260090.6778222242
1211,147883.25661077184
1485,178792.1693668056
1024,178458.1400868222
570,199574.22414076346
2874,148541.53434309294
700,139480.93054141736
2756,205181.21222033564
2022,155931.94006922795
583,239313.63197363407
2392,366037.918422348
2424,221130.5205992343
212,90748.48992466809
736,133099.5574122439
1610,168788.22985605052
890,100458.00749213612
467,211321.14353393734
578,225186.22670469584
1747,194739.9132660485
1149,172198.56006487826
2758,205082.87226075854
857,132599.2025334801
2219,261789.14301148668
733,112884.32998606612
2909,124062.03409790571
1798,316452.41977709776
235,109829.06096185216
2366,160614.63771784876
1027,140051.0883805291
1195,146477.95091842968
1303,14676.54762936532
148,194078.15590204424
608,168161.38417858136
2515,204940.66614262993
821,304864.08572029066
2500,260185.03608423783
745,105405.19262015239
741,108830.11952559986
1611,111197.50649300257
2532,122489.50055634245
1081,250769.2806765582
1692,340030.85082999343
2520,206642.94791693948
276,120762.68329890384
